"Col0","pAc","smiles","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN16","MQN17","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN41","MQN42"
594,6.64,"CC(C1=CC(=CN2C1=NC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC=C(C=C4)F",2.5451000000000006,120.94920000000005,184.78709549422777,79.18,439.4910000000001,439.20196791200004,8,1,5,1,7,1,9,32,58,1,1,4,3,1,1,2,1,1,1,0,0,0.34782608695652173,18.33879300466385,10.470746611837967,8.002226003960716,5.458146013110536,3.737953845143075,10.470746611837967,8.002226003960716,5.458146013110536,3.737953845143075,-3.4599999999999995,21.759978535776455,8.955977938030212,4.426158384697113,15.775965229908817,60.59038329361634,4.736862953800049,5.817220841045895,28.887018196304396,47.38958316645456,0.0,5.647177220767728,15.89566410019341,0.0,0.0,13.92181518554669,14.28458285805948,0.0,12.965578028838586,50.61531904106218,69.89297388594645,0.0,23.05960600263782,19.853471019507335,13.989768974405436,9.374393568622029,0.0,0.0,0.0,37.255572541998674,50.69890518363477,24.819056249870794,17.28226083964865,0.0,0.0,11.466446624403513,0.0,23,1,0,0,0,0,2,3,2,1,32,10,2,15,8,5,11,8,1,1,0,0,6,1,3,0,13,9,0,0,0,0,4,0,2,1
595,6.645,"CN(C)C1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)N4C5=CC=CC=C5C=N4)N6CCOCC6",3.392800000000002,137.06099999999992,203.29940838411457,62.55000000000001,477.6380000000003,477.23107961200003,8,0,5,0,9,0,9,34,65,0,0,6,4,2,2,3,2,2,1,0,0,0.48,20.66890124536146,12.922732169904558,10.596582704961195,8.14205687503933,6.214824810013837,12.106235588976832,9.459832874275074,7.037081048290553,5.059788139014436,-2.59,21.91085974219728,9.220645243240787,4.174261096933018,4.899909730850478,89.07823559422009,11.281619359712625,0.0,17.718790439553317,36.52867891392113,0.0,27.067884847152918,5.817862777835028,0.0,11.336785877934737,4.736862953800049,29.548261247041594,0.0,25.428240480912557,58.38804324888098,41.40582610762243,5.948339280986494,38.274194221936185,14.536682415501005,4.899909730850478,4.9839785209472085,14.76446326439343,11.336785877934737,18.19910120538483,39.06972134812962,49.02899426687693,35.14392885234054,0.0,5.817862777835028,0.0,5.948339280986494,0.0,25,0,0,0,0,1,1,6,0,1,34,7,0,22,10,5,9,8,0,0,0,0,2,1,1,0,19,11,0,0,0,2,4,0,4,2
596,6.65,"CCN1C2=CC=CC=C2N=C1CC3=NC(=O)C=C(N3)N4CCOCC4",1.5669,96.10270000000004,144.8319023547464,76.04,339.3990000000001,339.169524912,7,1,4,1,6,0,7,25,46,0,0,4,3,1,1,2,1,1,1,0,0,0.3888888888888889,14.234742995994976,8.614319397474272,6.088514743332022,4.504871807235299,3.3154086650568697,8.614319397474272,6.088514743332022,4.504871807235299,3.3154086650568697,-2.6700000000000004,15.834343222171636,6.67935947047468,3.1463041470502904,10.459176625902487,45.82231195148396,17.702440982638635,0.0,18.572546195690478,35.126372526379875,0.0,11.033401435232523,5.817862777835028,0.0,0.0,4.736862953800049,19.51903521063298,0.0,19.88931522852921,31.203186471701468,52.33444841743173,0.0,16.85126421306755,19.18785085338909,4.794537184071822,4.9839785209472085,4.9839785209472085,0.0,12.13273413692322,19.056471336613843,25.700636286199337,30.66798698718437,17.466671773834882,0.0,0.0,5.559266895052008,0.0,18,0,0,0,0,0,0,5,1,1,25,5,1,14,8,4,9,7,1,1,0,0,2,2,0,0,13,8,0,0,0,1,3,0,2,1
597,6.66,"CC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C(C)C)O",2.6704200000000013,81.95820000000002,121.81058418294523,89.85000000000001,283.335,283.143310164,6,3,2,2,6,0,6,21,38,0,0,3,3,0,0,2,0,0,1,0,0,0.26666666666666666,12.200169592637547,6.77404020267803,5.34570631235689,3.4898447896381892,2.314222452973712,6.77404020267803,5.34570631235689,3.4898447896381892,2.314222452973712,-2.6300000000000003,13.357547745211379,4.7300762298149674,2.0843406382160716,5.733667477162185,24.854969180181342,0.0,6.923737199690624,25.452766720226204,24.52642128014937,0.0,22.29078092177798,5.817862777835028,5.749511833283905,0.0,5.106527394840706,19.74844178534064,0.0,26.813052428219834,5.733667477162185,30.089872771846366,17.00689131982936,16.85126421306755,10.84019487200289,0.0,14.6497599770396,5.098681808301038,0.0,12.13273413692322,32.40103015923047,11.605292320844956,5.386224214464796,23.588622680731937,5.647177220767728,0.0,0.0,0.0,15,0,0,0,0,0,1,4,1,0,21,7,0,8,8,2,7,6,3,2,0,0,5,0,1,0,7,8,0,0,0,1,2,0,2,1
598,6.66,"CC1CC2=C(N1C(=O)CC3=C(SC(=N3)N4CCOCC4)C(=O)O)C=CC(=C2)F",2.3373,102.86130000000006,164.90229333895,82.97,405.45100000000014,405.11585533999994,7,1,4,1,6,1,9,28,48,1,1,4,2,1,2,1,1,2,1,0,0,0.42105263157894735,16.16835036167003,9.9159134789763,7.921049061300447,6.152870369128842,4.6971990261083505,9.099416898048572,6.9435282539345415,5.006440968931372,3.7241795208699755,-2.5199999999999996,18.825316247948493,7.4789147435283585,3.46957259231119,9.799819461700956,54.31210850309021,22.37304338372389,5.817220841045895,27.852801064009203,18.19910120538483,0.0,0.0,15.209359802197715,0.0,11.336785877934737,23.822879764459216,4.9839785209472085,0.0,25.807221274690605,36.103096202551946,40.15084872667748,0.0,34.032215649760985,19.64320981034171,4.794537184071822,14.16893075269385,0.0,0.0,11.336785877934737,37.10711151969846,24.818739915656675,25.32851354680031,10.694368034747196,5.131558479839333,5.907179729351506,0.0,5.969305287951849,19,1,0,0,0,1,0,3,3,1,28,8,2,16,5,4,11,7,1,1,0,0,5,1,2,0,11,9,0,0,0,2,2,0,2,1
599,6.66,"C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)NC(=O)C4=CC=CC=C4",1.7833999999999999,98.8892,149.4019579635117,75.94,350.3780000000001,350.13789043599996,7,1,3,1,6,1,7,26,44,0,0,4,3,1,1,2,1,1,1,0,0,0.21052631578947367,14.09096520534429,8.437662643158285,5.987619843750835,4.296835161323892,2.9489478708972894,8.437662643158285,5.987619843750835,4.296835161323892,2.9489478708972894,-3.189999999999999,16.287731720838405,6.970568367220649,3.1633164622507244,15.775965229908817,41.59512959741149,4.736862953800049,0.0,10.357988675768818,59.522317303377775,0.0,5.647177220767728,11.50524905251859,0.0,0.0,9.53140013787187,9.384673127209002,0.0,0.0,36.5199750757078,70.64503569012679,0.0,23.05960600263782,14.953561288656857,13.989768974405436,4.9839785209472085,0.0,0.0,18.19910120538483,24.26546827384644,30.916174943596832,18.9011502037094,5.817862777835028,5.647177220767728,0.0,11.466446624403513,0.0,19,0,0,0,0,0,1,3,2,1,26,4,2,15,8,3,10,7,1,1,0,0,2,1,1,0,15,7,0,0,0,0,4,0,2,1
600,6.66,"C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=C(N3)C=C(C=C4)F",1.2127,86.74740000000001,136.05758204228408,86.9,329.335,329.128802972,7,2,3,2,5,0,8,24,40,0,0,4,3,1,1,2,1,1,1,0,0,0.3125,12.88103682312807,7.7434370937985015,5.672478691875715,3.9573379601886804,2.8294447764093356,7.7434370937985015,5.672478691875715,3.9573379601886804,2.8294447764093356,-2.7399999999999998,14.827247916736049,6.044875918909173,3.0008657881942873,10.459176625902485,46.23919082463983,11.157684576726059,5.817220841045895,11.648808995999854,29.060005457918262,0.0,11.033401435232523,10.208277825509848,0.0,0.0,9.127278001474869,19.935914083788834,0.0,6.4208216229260096,31.203186471701464,52.085302190016016,0.0,16.85126421306755,19.604729726544942,4.794537184071822,9.374393568622029,4.9839785209472085,0.0,0.0,18.19910120538483,19.15587988028676,30.667986987184364,23.283892614880777,0.0,0.0,5.559266895052007,0.0,16,1,0,0,0,0,0,5,1,1,24,4,1,14,8,3,9,7,2,2,0,0,2,1,0,0,13,8,0,0,0,1,3,0,2,1
601,6.66,"CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N/N=C(\C)/C2=C3C=C(C=CN3N=C2)Br",3.0159200000000013,103.2579,162.5862055235738,118.97,452.2900000000001,450.994987028,9,1,5,1,7,0,11,27,41,0,0,3,3,0,0,2,0,0,1,0,0,0.125,16.652005311698186,9.908766463043074,8.276811418314992,5.722706931820593,3.9217819320800738,7.63260494589133,5.73186172267425,3.8789535439308036,2.4634583425632437,-2.789999999999999,18.98501866545865,7.081155171979785,3.830443767216662,4.831097657556142,28.66687273783397,10.023291153407584,17.038055468456196,18.050640183084614,57.19513300262412,0.0,5.516700717616262,5.687386274683562,0.0,15.929943897949348,13.341108033146607,14.445177359472801,5.101407525739723,18.742957874899023,0.0,68.43946325352617,0.0,42.869007046427456,0.0,10.114318268765572,4.5153978936156225,23.44898397592584,0.0,21.99631096641096,31.54366002800146,28.365748716065706,27.244023816335485,0.0,0.0,0.0,15.710677428091145,0.0,16,0,0,1,0,1,3,2,4,0,27,9,4,8,8,5,14,9,1,1,1,1,7,2,2,1,8,7,0,0,0,1,2,0,2,1
602,6.66,"CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)N(C)C3=CC=CC=C3)N4CCOCC4",3.036920000000001,112.49100000000006,164.54523369325315,50.08000000000001,378.4760000000002,378.205576072,6,0,4,0,6,0,6,28,54,1,1,4,3,1,1,2,1,1,1,0,0,0.36363636363636365,16.629930510380387,9.68926678723085,7.340830715054947,5.442332667529022,3.7153863659696778,9.68926678723085,7.340830715054947,5.442332667529022,3.7153863659696778,-2.8599999999999994,18.50084730171864,7.637221742327147,3.4740664058054147,15.359086356752965,42.735621850737175,4.736862953800049,6.923737199690624,24.092481012232575,53.455950234916166,0.0,5.647177220767728,11.50524905251859,0.0,0.0,4.736862953800049,9.384673127209002,0.0,19.88931522852921,43.15076818522913,70.14212011336217,0.0,17.152426273286316,14.536682415501005,9.195231790333615,4.9839785209472085,0.0,0.0,18.19910120538483,37.61002709646307,43.65123320095758,19.255604758173796,11.465039998602755,0.0,0.0,5.559266895052008,0.0,22,0,0,0,0,0,1,3,1,1,28,7,1,15,8,4,8,6,0,0,0,0,4,0,2,0,14,8,0,0,0,0,4,0,2,1
603,6.67,"CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)C=O)F)C(=NC=N2)N",2.6079999999999997,80.90190000000003,125.34340793371923,86.69,299.309,299.11823828800004,6,2,3,1,6,0,7,22,36,0,0,3,3,0,0,2,0,0,1,0,0,0.2,12.116519029800305,6.763793036422993,5.198583761545644,3.4081264546436696,2.3275365508340693,6.763793036422993,5.198583761545644,3.4081264546436696,2.3275365508340693,-2.83,14.121806339083324,5.175989609326967,2.1060592538550433,5.733667477162185,26.034602308470195,0.0,5.817220841045895,30.247303904298025,24.52642128014937,0.0,22.29078092177798,10.208277825509848,0.0,0.0,9.184952231746642,19.74844178534064,0.0,19.88931522852921,5.733667477162185,35.90709361289226,11.257379486545457,23.137424736197108,5.733667477162185,4.794537184071822,19.04017502471442,5.098681808301038,0.0,6.06636706846161,25.980208536304467,11.605292320844956,10.949675706161791,23.65633168849393,11.933337743897283,0.0,0.0,0.0,15,1,0,0,0,0,1,4,1,0,22,7,1,8,8,3,7,6,2,1,0,0,5,1,1,0,7,8,0,0,0,1,2,0,2,1
604,6.67,"COC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C4CNC4)O",0.9339999999999995,85.29490000000001,131.46816044253094,111.11,312.333,312.133473752,8,4,3,3,8,0,8,23,39,0,0,4,3,1,1,2,1,1,1,0,0,0.26666666666666666,12.522631445474506,7.255315462108847,5.449392273852573,4.076219812536743,2.7357349224496517,7.255315462108847,5.449392273852573,4.076219812536743,2.7357349224496517,-2.8700000000000006,13.769635668916958,5.09511837735955,2.0656381508563872,15.787319034968565,45.054279533284024,0.0,0.0,6.041840829147961,24.52642128014937,0.0,22.29078092177798,5.817862777835028,11.49902366656781,0.0,9.843390348640755,25.06523038934697,0.0,6.041840829147961,25.93297783026487,24.52642128014937,22.75640315311327,16.85126421306755,20.893846429809273,0.0,14.6497599770396,5.098681808301038,0.0,0.0,18.19910120538483,18.652964303522147,18.53786258489029,17.839110847448033,17.14620088733554,0.0,0.0,0.0,15,0,0,0,0,0,1,5,2,0,23,6,0,12,8,3,10,8,4,3,0,0,3,1,0,0,10,9,0,0,1,1,2,0,2,1
605,6.67,"C1C(CN1)N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N",1.0644999999999998,78.7009,124.15520850155369,101.88,300.297,300.1134872560001,7,4,2,3,7,0,8,22,35,0,0,4,3,1,1,2,1,1,1,0,0,0.21428571428571427,11.49234762801987,6.831925262917665,5.228954989177221,3.8435023805516932,2.558415231423538,6.831925262917665,5.228954989177221,3.8435023805516932,2.558415231423538,-2.74,12.96007483235373,4.634550712606355,1.8064955886374534,11.050456081168516,37.9444819920065,0.0,5.817220841045895,6.041840829147961,24.52642128014937,0.0,22.29078092177798,10.208277825509848,5.749511833283905,0.0,9.496942442515525,25.06523038934697,0.0,6.041840829147961,18.823180288987334,30.343642121195266,17.00689131982936,16.85126421306755,16.156983476009223,0.0,19.04017502471442,5.098681808301038,0.0,0.0,18.19910120538483,18.652964303522147,11.428065043612756,17.839110847448033,17.21390989509753,0.0,0.0,0.0,14,1,0,0,0,0,1,5,1,0,22,5,0,12,8,2,8,7,4,3,0,0,3,0,0,0,10,9,0,0,1,1,2,0,2,1
606,6.68,"CC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C)O",1.6265199999999995,72.55420000000001,109.08069995415202,89.85000000000001,255.28099999999998,255.112010036,6,3,1,2,6,0,6,19,32,0,0,3,3,0,0,2,0,0,1,0,0,0.15384615384615385,10.62281932344792,5.808354370051575,4.430995562711417,3.1324894148154527,2.0681032435291473,5.808354370051575,4.430995562711417,3.1324894148154527,2.0681032435291473,-2.6300000000000003,11.45982806396906,3.943380932685053,1.6858509818363938,5.733667477162185,24.854969180181342,7.04767198267719,6.923737199690624,5.563451491696996,24.52642128014937,0.0,22.29078092177798,5.817862777835028,5.749511833283905,0.0,5.106527394840706,19.74844178534064,7.04767198267719,6.923737199690624,5.733667477162185,30.089872771846366,17.00689131982936,16.85126421306755,10.84019487200289,0.0,14.6497599770396,5.098681808301038,0.0,12.13273413692322,18.55355575984923,12.611123474374185,5.386224214464796,23.588622680731937,5.647177220767728,0.0,0.0,0.0,13,0,0,0,0,0,1,4,1,0,19,5,0,8,8,1,7,6,3,2,0,0,4,0,0,0,7,8,0,0,0,1,2,0,2,1
607,6.68,"CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)S(=O)(=O)N)C(=NC=N2)N",1.3037999999999998,86.92960000000002,132.75207490578043,129.78,332.38900000000007,332.10554475200007,8,4,3,2,7,0,9,23,39,0,0,3,3,0,0,2,0,0,1,0,0,0.21428571428571427,13.448897987836157,8.453245955143727,6.978704542016617,4.3542767963870475,2.937380626914824,6.906926477222166,5.417281484549031,3.443277196265677,2.377901302088264,-2.52,15.378544851255683,5.284764803900511,2.640282447662085,10.872641214770127,28.166238769669576,10.023291153407584,0.0,19.88931522852921,35.48827182412875,0.0,22.29078092177798,5.817862777835028,0.0,0.0,8.417796984328938,19.74844178534064,5.138973737607942,24.784798704046985,5.733667477162185,30.59278834861098,11.257379486545457,26.874555366475136,5.733667477162185,0.0,28.20653069897648,5.098681808301038,0.0,12.13273413692322,25.980208536304467,11.605292320844956,10.281707689982571,17.839110847448033,5.647177220767728,10.023291153407584,0.0,0.0,14,0,0,0,0,1,2,4,2,0,23,7,2,8,8,3,10,8,4,2,0,0,6,0,1,1,8,7,0,0,0,1,2,0,2,1
608,6.68,"C1CNCC1CN2C3=C(C(=N2)C4=CC(=C(C=C4)Cl)O)C(=NC=N3)N",2.0439999999999996,92.82290000000002,143.02282355430233,101.88,344.80600000000004,344.1152368440001,7,4,3,3,7,0,8,24,41,1,1,4,3,1,1,2,1,1,1,0,0,0.3125,13.662490136411419,8.176166902660432,6.420447929169502,4.69128636894139,3.2521120034423308,7.798202429651205,6.013247802428896,4.371673840680799,3.1345634520484613,-2.3800000000000003,15.165506318296435,5.91902244880854,2.552832709930901,11.050456081168516,37.9444819920065,6.544756405912575,5.917906046161393,6.4208216229260096,24.52642128014937,5.022633313741326,22.29078092177798,5.817862777835028,5.749511833283905,11.600939890232516,5.106527394840706,25.06523038934697,5.917906046161393,12.965578028838586,18.823180288987334,29.549054593890695,17.00689131982936,28.452204103300065,16.156983476009223,0.0,14.6497599770396,5.098681808301038,0.0,17.667306958694127,37.560974617835775,12.10820789760957,10.408857528206122,23.588622680731937,5.647177220767728,0.0,0.0,0.0,16,0,1,0,0,0,1,5,1,0,24,6,0,13,8,3,8,7,4,3,0,0,3,1,0,0,11,9,0,0,0,2,2,0,2,1
609,6.69,"CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)Br)OCOC)C(=NC=N2)N",3.401600000000001,95.76040000000003,147.47593060980097,88.08,392.2570000000002,391.06438691600005,7,2,5,1,7,0,8,24,42,0,0,3,3,0,0,2,0,0,1,0,0,0.3125,15.240520371375794,8.222136615875437,6.394842331462034,4.199313775947207,2.8022931841042595,7.429138346318085,5.540505432287514,3.544192043286372,2.441207923646778,-2.19,16.66023163039469,6.739582357082535,2.9420120779909094,10.470530430962235,33.651181632718,4.736862953800049,0.0,19.88931522852921,28.999140795981788,0.0,22.29078092177798,5.817862777835028,5.749511833283905,15.929943897949348,9.473725907600098,19.74844178534064,0.0,19.88931522852921,19.636407324539547,28.999140795981788,17.00689131982936,32.781208111016895,15.207393384762284,0.0,14.6497599770396,5.098681808301038,0.0,6.06636706846161,41.91015243425382,18.71508986212249,9.85894373029721,23.588622680731937,12.440119526867555,0.0,0.0,0.0,16,0,0,1,0,0,1,4,2,0,24,10,0,8,8,5,9,7,2,1,0,0,5,3,1,0,7,8,0,0,0,1,2,0,2,1
610,6.69,"C1CNC[C@@H]1N2C3=C(C(=N2)C4=CC(=C(C=C4)Cl)O)C(=NC=N3)N",1.9688999999999994,88.3699,136.65788143990574,101.88,330.77900000000005,330.0995867800001,7,4,2,3,7,0,8,23,38,1,0,4,3,1,1,2,1,1,1,0,0,0.26666666666666666,12.955383355224873,7.709889735926893,5.970706105280708,4.437490533999497,3.0777529524504326,7.331925262917665,5.563505978540102,4.117878005738906,2.960204401056563,-2.3800000000000003,14.227443855972458,5.361305142150236,2.2859925503947203,11.050456081168516,37.9444819920065,0.0,0.0,12.462662452073971,24.52642128014937,5.022633313741326,22.29078092177798,5.817862777835028,5.749511833283905,11.600939890232516,5.106527394840706,25.06523038934697,0.0,12.462662452073971,18.823180288987334,29.549054593890695,17.00689131982936,28.452204103300065,16.156983476009223,0.0,14.6497599770396,5.098681808301038,0.0,17.667306958694127,25.098312165761804,12.10820789760957,16.45069835735408,23.588622680731937,5.647177220767728,0.0,0.0,0.0,15,0,1,0,0,0,1,5,1,0,23,5,0,13,8,2,8,7,4,3,0,0,3,0,0,0,11,9,0,0,0,2,2,0,2,1
611,6.7,"C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC(=CC=C4)Cl",2.0342999999999996,93.03800000000003,143.4129718143512,51.77,344.802,344.104003464,6,0,3,0,6,0,7,24,41,0,0,4,3,1,1,2,1,1,1,0,0,0.29411764705882354,13.816230172215363,8.240747186142261,6.21440048608438,4.3847254839774035,3.146444986401449,7.862782713133034,5.777964705612395,4.149628381189665,2.933559935840201,-2.3099999999999996,15.231348443666224,6.2973644339849075,2.9012474370085912,10.459176625902485,40.25504951585135,11.281619359712625,0.0,5.563451491696996,47.52005966960603,5.022633313741326,5.777653723919194,5.817862777835028,0.0,11.600939890232516,4.736862953800049,13.951772775000357,0.0,6.544756405912575,31.203186471701464,63.66541137009635,0.0,23.196456391986736,14.203872332441883,9.195231790333615,0.0,4.9839785209472085,0.0,23.733674027155736,17.696185628620217,36.57220033725424,19.75852033493841,5.817862777835028,0.0,5.777653723919194,5.559266895052007,0.0,17,0,1,0,0,0,0,4,1,1,24,4,1,14,8,3,8,6,0,0,0,0,2,1,0,0,13,8,0,0,0,1,3,0,2,1
613,6.7,"CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCCN4C=CC=N4)C=C2",1.8862999999999992,125.54090000000001,196.0248622391017,148.2,483.5580000000002,483.18010666000015,12,3,7,3,9,2,13,34,59,0,0,4,4,0,0,4,0,0,0,0,0,0.2857142857142857,19.743137300862657,11.954797755133047,10.25320842489561,6.264260622521401,4.560710809973992,10.471634507538655,8.570806183486097,4.539296622151004,3.1549269189247915,-3.8400000000000007,23.3226198087716,9.190470914127427,5.739532593933907,15.355672072464749,55.89511464222022,16.56804755932016,0.0,20.771211599071872,60.145169607429594,0.0,16.77408020416172,10.742876465058316,0.0,0.0,13.212334168400758,39.40140495571572,0.0,37.75037673288556,11.861545009918906,55.249686131911815,11.126902983393991,27.649922167499877,5.316788604006331,14.982570060098723,22.449826926468468,10.082660329248245,5.098681808301038,0.0,45.03667987291831,54.19480249975528,6.544756405912575,4.895483475517775,5.647177220767728,10.023291153407584,5.948339280986494,6.031114512338072,21,0,0,0,0,1,3,6,3,0,34,13,3,11,10,7,15,12,3,3,0,0,6,5,1,2,13,7,0,0,0,2,2,0,2,1
