,target_id,pAc,smiles
29340,Q05397,5.385,CC1=CC=C(C=C1)N2C=C(C=N2)C3=CC=CN4C3=NC(=N4)NC5=CC=C(C=C5)C6CCN(CC6)C(=O)OC(C)(C)C
29341,Q05397,5.39,COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC=C4[N+](=O)[O-]
29342,Q05397,5.39,COC1=CC(=CC(=C1OC)OC)NC2=NC=C3C=CN(C3=N2)C4=CC=CC(=C4)C(=O)NC5CCCC5
29343,Q05397,5.3900000000000015,CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)OC5=CC=C(C=C5)S(=O)(=O)C
29344,Q05397,5.3966666666666665,CNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=C(C(=N2)N[C@@H]3CCC[C@H]3N(C)C)C(F)(F)F
29345,Q05397,5.4,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=NC=C(S3)CC(=O)NC4=CC(=CC=C4)F)OCCCN5CCC(CC5)CO
29346,Q05397,5.4049999999999985,CN1CCN(CC1)C2=CC=C(C=C2)NC(=O)NC3=NN4C(=N3)C=CC=C4C5=CC=C(C=C5)S(=O)(=O)C
29347,Q05397,5.405,CN(C)[C@@H]1CCC[C@H]1NC2=NC(=NC=C2C(F)(F)F)NC3=CC=CC(=C3)C(=O)N(C)C
29348,Q05397,5.415,CC(C)(C)OC(=O)N1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=CN=C(C=N5)OC
29349,Q05397,5.42,CN1CCN(CC1)C2=CC(=CC=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC=C(C=C5)F
29350,Q05397,5.4350000000000005,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)NCC5=CC(=CC=C5)OC
29351,Q05397,5.44,COC1=CC=CC=C1NC2=NN3C=CC=C(C3=N2)C4=CC=C(C=C4)S(=O)(=O)C
29352,Q05397,5.456666666666666,CC(C)(C)OC(=O)N1CCC(CC1)C2=CC=C(C=C2)NC3=NN4C=CC=C(C4=N3)C5=C(C=C(C=C5)C(F)F)OC
29353,Q05397,5.46,CCCNS(=O)(=O)C1=CC=CC=C1N2C=CC3=CN=C(N=C32)NC4=CC(=C(C(=C4)OC)OC)OC
29354,Q05397,5.46,CN1C2=C(C=C(C=C2)C3=CC=C(C=C3)C(=O)N)C4=C(S1(=O)=O)C=NN4
29355,Q05397,5.46,COC1=CC=CC=C1NC2=NN3C(=N2)C=CC=C3C4=CC(=CC=C4)S(=O)(=O)C
29356,Q05397,5.46,C1=CC(=C(C=C1CCNC(=O)/C(=N/O)/CC2=CC(=C(C(=C2)Br)O)OC3=C(C=C(C=C3)CCNC(=O)/C(=N/O)/CC4=CC(=C(C(=C4)C5=CC(=CC(=C5O)Br)C/C(=N\O)/C(=O)NCCC6=CC(=C(C=C6)O)Br)O)Br)Br)Br)O
29357,Q05397,5.47,C1COC2=C(C=CC=C2O1)C(=O)OCCN3C(=CN=C3/C=C\C4=CC(=CC=C4)Cl)[N+](=O)[O-]
29358,Q05397,5.47,CN1C2=CC=CC=C2N=C1C3=NC(=NC=C3)NC4=CC(=C(C=C4)OC)O
29359,Q05397,5.4766666666666675,CS(=O)(=O)C1=CC=C(C=C1)OC2=CC=CN3C2=NC(=N3)NC4=CN(N=C4)CCN5CCCC5
29360,Q05397,5.48,CCN(CC)C(=O)C1=CC=C(C=C1)NC2=NC=C(C(=N2)N[C@@H]3CCC[C@H]3N(C)C)C(F)(F)F
